date,meantemp,meantemp_rolling_7d,meantemp_lag_1d,meantemp_rolling_30d,meantemp_lag_7d,meanpressure,meanpressure_lag_1d,meanpressure_lag_7d,season_winter,humidity_rolling_30d,humidity_rolling_7d,humidity,humidity_lag_1d,humidity_lag_7d,season_summer,wind_speed_lag_7d,season_spring,wind_speed_lag_1d,wind_speed,month,day_of_year,target
2013-07-11,32.5,30.864285714285717,29.75,31.92170634920635,32.375,997.3333333333334,995.75,997.0,0,63.45071428571429,72.50731292517007,65.5,75.375,67.5,1,9.25,0,6.4875,7.116666666666667,7,192,28.875
2013-07-12,28.875,30.303571428571427,32.5,31.678650793650792,32.8,1000.0,997.3333333333334,997.8,0,65.00488095238094,75.99659863945578,86.625,65.5,62.2,1,12.96,0,7.116666666666667,5.562500000000001,7,193,31.75
2013-07-13,31.75,30.410714285714285,28.875,31.516150793650795,31.0,998.875,1000.0,1000.5714285714286,0,65.92154761904762,75.58333333333334,70.25,86.625,73.14285714285714,1,11.37142857142857,0,5.562500000000001,12.0625,7,194,30.75
2013-07-14,30.75,30.35119047619048,31.75,31.53559523809524,31.166666666666668,997.375,998.875,1000.1666666666666,0,66.25349206349206,74.76785714285714,71.625,70.25,77.33333333333333,1,7.1000000000000005,0,12.0625,4.8125,7,195,31.75
2013-07-15,31.75,30.625,30.75,31.45583333333333,29.833333333333332,998.375,997.375,997.5,0,66.89039682539683,74.49404761904762,73.25,71.625,75.16666666666667,1,6.483333333333334,0,4.8125,13.5375,7,196,29.875
2013-07-16,29.875,30.75,31.75,31.44690476190476,29.0,999.0,998.375,996.8333333333334,0,67.41480158730158,75.21428571428571,83.875,73.25,78.83333333333333,1,8.016666666666667,0,13.5375,9.0,7,197,31.125
2013-07-17,31.125,30.946428571428573,29.875,31.46059523809524,29.75,998.0,999.0,995.75,0,67.86063492063492,75.64285714285714,78.375,83.875,75.375,1,6.4875,0,9.0,8.65,7,198,31.75
2013-07-18,31.75,30.839285714285715,31.125,31.618928571428572,32.5,995.0,998.0,997.3333333333334,0,67.43206349206349,77.14285714285714,76.0,78.375,65.5,1,7.116666666666667,0,8.65,5.550000000000001,7,199,30.5
2013-07-19,30.5,31.071428571428573,31.75,31.739761904761902,28.875,995.3333333333334,995.0,1000.0,0,66.9695634920635,75.26785714285714,73.5,76.0,86.625,1,5.562500000000001,0,5.550000000000001,9.266666666666666,7,200,26.833333333333332
2013-07-20,26.833333333333332,30.369047619047617,30.5,31.687539682539683,31.75,999.1666666666666,995.3333333333334,998.875,0,67.20511904761905,78.18452380952382,90.66666666666669,73.5,70.25,1,12.0625,0,9.266666666666666,4.933333333333333,7,201,28.2
2013-07-21,28.2,30.004761904761903,26.833333333333332,31.52753968253968,30.75,996.4,999.1666666666666,997.375,0,68.38130952380952,80.52380952380953,88.0,90.66666666666669,71.625,1,4.8125,0,4.933333333333333,2.24,7,202,29.5
2013-07-22,29.5,29.683333333333337,28.2,31.349761904761905,31.75,996.8333333333334,996.4,998.375,0,69.48130952380953,81.53571428571429,80.33333333333333,88.0,73.25,1,13.5375,0,2.24,4.333333333333333,7,203,31.857142857142858
2013-07-23,31.857142857142858,29.966496598639456,29.5,31.225,29.875,998.0,996.8333333333334,999.0,0,70.52511904761904,79.65561224489797,70.71428571428571,80.33333333333333,83.875,1,9.0,0,4.333333333333333,3.971428571428571,7,204,29.714285714285715
2013-07-24,29.714285714285715,29.764965986394554,31.857142857142858,31.043253968253968,31.125,997.1428571428572,998.0,998.0,0,71.5632142857143,80.4795918367347,84.14285714285714,70.71428571428571,78.375,1,8.65,0,3.971428571428571,3.971428571428571,7,205,28.333333333333332
2013-07-25,28.333333333333332,29.27687074829932,29.714285714285715,30.882936507936503,31.75,995.1666666666666,997.1428571428572,995.0,0,72.54654761904763,81.6938775510204,84.5,84.14285714285714,76.0,1,5.550000000000001,0,3.971428571428571,8.016666666666667,7,206,30.0
2013-07-26,30.0,29.205442176870747,28.333333333333332,30.863888888888887,30.5,995.4285714285714,995.1666666666666,995.3333333333334,0,72.66083333333333,81.74489795918369,73.85714285714286,84.5,73.5,1,9.266666666666666,0,8.016666666666667,5.571428571428572,7,207,30.142857142857142
2013-07-27,30.142857142857142,29.678231292517008,30.0,30.84642857142857,26.833333333333332,997.2857142857144,995.4285714285714,999.1666666666666,0,72.91083333333333,80.078231292517,79.0,73.85714285714286,90.66666666666669,1,4.933333333333333,0,5.571428571428572,4.228571428571429,7,208,32.285714285714285
2013-07-28,32.285714285714285,30.26190476190476,30.142857142857142,30.875,28.2,998.1428571428572,997.2857142857144,996.4,0,73.09654761904763,77.13945578231292,67.42857142857143,79.0,88.0,1,2.24,0,4.228571428571429,6.085714285714286,7,209,31.0
2013-07-29,31.0,30.47619047619047,32.285714285714285,30.858333333333334,29.5,997.1428571428572,998.1428571428572,996.8333333333334,0,73.53583333333334,76.72448979591836,77.42857142857143,67.42857142857143,80.33333333333333,1,4.333333333333333,0,6.085714285714286,4.771428571428571,7,210,30.5
2013-07-30,30.5,30.282312925170068,31.0,30.766666666666666,31.857142857142858,996.5,997.1428571428572,998.0,0,74.15805555555556,77.43197278911565,75.66666666666667,77.42857142857143,70.71428571428571,1,3.971428571428571,0,4.771428571428571,8.016666666666667,7,211,28.833333333333332
2013-07-31,28.833333333333332,30.156462585034017,30.5,30.633333333333333,29.714285714285715,996.6666666666666,996.5,997.1428571428572,0,75.03583333333333,76.62585034013605,78.5,75.66666666666667,84.14285714285714,1,3.971428571428571,0,8.016666666666667,9.866666666666664,7,212,30.0
2013-08-01,30.0,30.39455782312925,28.833333333333332,30.504761904761907,28.333333333333332,998.0,996.6666666666666,995.1666666666666,0,75.68583333333332,75.05442176870748,73.5,78.5,84.5,1,8.016666666666667,0,9.866666666666664,5.550000000000001,8,213,31.571428571428573
2013-08-02,31.571428571428573,30.61904761904762,30.0,30.452380952380953,30.0,999.4285714285714,998.0,995.4285714285714,0,75.9572619047619,73.99319727891157,66.42857142857143,73.5,73.85714285714286,1,5.571428571428572,0,5.550000000000001,11.114285714285716,8,214,32.5
2013-08-03,32.5,30.955782312925173,31.571428571428573,30.45654761904762,30.142857142857142,1000.8333333333334,999.4285714285714,997.2857142857144,0,75.78503968253969,71.61224489795919,62.333333333333336,66.42857142857143,79.0,1,4.228571428571429,0,11.114285714285716,10.816666666666665,8,215,32.5
2013-08-04,32.5,30.986394557823132,32.5,30.44654761904762,32.285714285714285,993.25,1000.8333333333334,998.1428571428572,0,75.7950396825397,70.90816326530613,62.5,62.333333333333336,67.42857142857143,1,6.085714285714286,0,10.816666666666665,5.1,8,216,29.5
2013-08-05,29.5,30.772108843537417,32.5,30.39654761904762,31.0,1001.0,993.25,997.1428571428572,0,75.9236111111111,70.84693877551021,77.0,62.5,77.42857142857143,1,4.771428571428571,0,5.1,6.783333333333334,8,217,27.166666666666668
2013-08-06,27.166666666666668,30.29591836734694,29.5,30.263214285714287,30.5,1002.1666666666666,1001.0,996.5,0,76.36805555555557,72.98979591836735,90.66666666666669,77.0,75.66666666666667,1,8.016666666666667,0,6.783333333333334,4.016666666666667,8,218,28.375
2013-08-07,28.375,30.23044217687075,27.166666666666668,30.214603174603173,28.833333333333332,1001.875,1002.1666666666666,996.6666666666666,0,76.70416666666667,73.95408163265306,85.25,90.66666666666669,78.5,1,9.866666666666664,0,4.016666666666667,3.25,8,219,28.5
2013-08-08,28.5,30.01615646258503,28.375,30.197936507936507,30.0,1000.5,1001.875,998.0,0,76.8763888888889,75.45408163265306,84.0,85.25,73.5,1,5.550000000000001,0,3.25,6.166666666666667,8,220,29.428571428571427
2013-08-10,29.428571428571427,29.71003401360544,28.5,30.18722222222222,31.571428571428573,1000.3333333333334,1000.5,999.4285714285714,0,77.02579365079366,77.37244897959184,79.85714285714286,84.0,66.42857142857143,1,11.114285714285716,0,6.166666666666667,6.1000000000000005,8,222,30.0
2013-08-11,30.0,29.352891156462583,29.428571428571427,30.10388888888889,32.5,1001.1666666666666,1000.3333333333334,1000.8333333333334,0,77.40357142857144,79.4438775510204,76.83333333333333,79.85714285714286,62.333333333333336,1,10.816666666666665,0,6.1000000000000005,6.800000000000001,8,223,30.0
2013-08-12,30.0,28.995748299319725,30.0,30.14138888888889,32.5,1001.0,1001.1666666666666,993.25,0,77.2327380952381,82.15816326530613,81.5,76.83333333333333,62.5,1,5.1,0,6.800000000000001,8.350000000000001,8,224,30.75
2013-08-13,30.75,29.174319727891152,30.0,30.108055555555556,29.5,999.25,1001.0,1001.0,0,77.29107142857144,81.4438775510204,72.0,81.5,77.0,1,6.783333333333334,0,8.350000000000001,11.125,8,225,29.666666666666668
2013-08-14,29.666666666666668,29.531462585034017,30.75,30.071944444444444,27.166666666666668,999.8333333333334,999.25,1002.1666666666666,0,77.38134920634921,79.11054421768708,74.33333333333333,72.0,90.66666666666669,1,4.016666666666667,0,11.125,9.866666666666667,8,226,27.714285714285715
2013-08-15,27.714285714285715,29.437074829931976,29.666666666666668,29.937420634920635,28.375,1001.7142857142856,999.8333333333334,1001.875,0,77.7730158730159,79.07482993197279,85.0,74.33333333333333,85.25,1,3.25,0,9.866666666666667,8.2,8,227,26.6
2013-08-16,26.6,29.165646258503404,27.714285714285715,29.82825396825397,28.5,1000.8,1001.7142857142856,1000.5,0,78.04384920634922,80.21768707482993,92.0,85.0,84.0,1,6.166666666666667,0,8.2,4.46,8,228,27.428571428571427
2013-08-17,27.428571428571427,28.879931972789112,26.6,29.70503968253968,29.428571428571427,999.4285714285714,1000.8,1000.3333333333334,0,78.46468253968256,81.80952380952381,91.0,92.0,79.85714285714286,1,6.1000000000000005,0,4.46,14.285714285714286,8,229,28.333333333333332
2013-08-18,28.333333333333332,28.64183673469388,27.428571428571427,29.59115079365079,30.0,1000.1666666666666,999.4285714285714,1001.1666666666666,0,78.72579365079365,82.80952380952381,83.83333333333333,91.0,76.83333333333333,1,6.800000000000001,0,14.285714285714286,1.2333333333333334,8,230,28.166666666666668
2013-08-19,28.166666666666668,28.379931972789112,28.333333333333332,29.513373015873015,30.0,1000.5,1000.1666666666666,1001.0,0,79.09801587301588,83.26190476190477,84.66666666666667,83.83333333333333,81.5,1,8.350000000000001,0,1.2333333333333334,5.550000000000001,8,231,27.375
2013-08-20,27.375,27.89778911564626,28.166666666666668,29.53142857142857,30.75,999.0,1000.5,999.25,0,79.02579365079366,85.61904761904762,88.5,84.66666666666667,72.0,1,11.125,0,5.550000000000001,5.325,8,232,28.333333333333332
2013-08-21,28.333333333333332,27.70731292517007,27.375,29.535873015873015,29.666666666666668,999.2857142857144,999.0,999.8333333333334,0,78.79801587301587,86.59523809523809,81.16666666666667,88.5,74.33333333333333,1,9.866666666666667,0,5.325,10.314285714285717,8,233,29.166666666666668
2013-08-22,29.166666666666668,27.914795918367343,28.333333333333332,29.524761904761903,27.714285714285715,1001.1666666666666,999.2857142857144,1001.7142857142856,0,78.61468253968255,85.14285714285714,74.83333333333333,81.16666666666667,85.0,1,8.2,0,10.314285714285717,6.483333333333334,8,234,31.285714285714285
2013-08-23,31.285714285714285,28.58418367346939,29.166666666666668,29.505714285714287,26.6,1001.4285714285714,1001.1666666666666,1000.8,0,78.69563492063493,82.44897959183673,73.14285714285714,74.83333333333333,92.0,1,4.46,0,6.483333333333334,2.642857142857143,8,235,32.0
2013-08-24,32.0,29.237244897959183,31.285714285714285,29.581904761904763,27.428571428571427,1000.3333333333334,1001.4285714285714,999.4285714285714,0,78.26587301587301,79.62755102040816,71.25,73.14285714285714,91.0,1,14.285714285714286,0,2.642857142857143,18.525,8,236,29.0
2013-08-25,29.0,29.33248299319728,32.0,29.604126984126985,28.333333333333332,998.75,1000.3333333333334,1000.1666666666666,0,78.47420634920634,80.6156462585034,90.75,71.25,83.83333333333333,1,1.2333333333333334,0,18.525,0.925,8,237,32.0
2013-08-26,32.0,29.880102040816325,29.0,29.67079365079365,28.166666666666668,997.8571428571428,998.75,1000.5,0,78.34146825396826,78.50255102040816,69.875,90.75,84.66666666666667,1,5.550000000000001,0,0.925,6.475,8,238,32.142857142857146
2013-08-27,32.142857142857146,30.56122448979592,32.0,29.73746031746032,27.375,999.8571428571428,997.8571428571428,999.0,0,77.61765873015874,74.04336734693878,57.285714285714285,69.875,88.5,1,5.325,0,6.475,17.071428571428573,8,239,30.142857142857142
2013-08-28,30.142857142857142,30.819727891156464,32.142857142857146,29.66603174603175,28.333333333333332,1003.7142857142856,999.8571428571428,999.2857142857144,0,77.3938492063492,71.12159863945578,60.714285714285715,57.285714285714285,81.16666666666667,1,10.314285714285717,0,17.071428571428573,11.642857142857142,8,240,29.166666666666668
2013-08-30,29.166666666666668,30.819727891156464,30.142857142857142,29.604920634920635,29.166666666666668,1003.5,1003.7142857142856,1001.1666666666666,0,77.24623015873016,70.85969387755101,73.0,60.714285714285715,74.83333333333333,1,6.483333333333334,0,11.642857142857142,3.1,8,242,29.0
2013-08-31,29.0,30.49319727891157,29.166666666666668,29.55492063492063,31.285714285714285,1003.25,1003.5,1001.4285714285714,0,77.1156746031746,70.66071428571429,71.75,73.0,73.14285714285714,1,2.642857142857143,0,3.1,4.65,8,243,30.0
2013-09-01,30.0,30.20748299319728,29.0,29.59380952380952,32.0,1003.2,1003.25,1000.3333333333334,0,76.67234126984128,69.79642857142856,65.2,71.75,71.25,0,18.525,0,4.65,11.48,9,244,31.857142857142858
2013-09-02,31.857142857142858,30.615646258503403,30.0,29.65571428571429,29.0,1003.7142857142856,1003.2,998.75,0,75.91757936507936,64.09744897959185,50.857142857142854,65.2,90.75,0,0.925,0,11.48,15.342857142857142,9,245,32.75
2013-09-03,32.75,30.722789115646258,31.857142857142858,29.695,32.0,1001.5,1003.7142857142856,997.8571428571428,0,75.39853174603174,61.38061224489796,50.857142857142854,50.857142857142854,69.875,0,6.475,0,15.342857142857142,14.8,9,246,31.714285714285715
2013-09-04,31.714285714285715,30.66156462585034,32.75,29.66880952380952,32.142857142857146,1002.1666666666666,1001.5,999.8571428571428,0,74.92075396825395,60.05408163265306,48.0,50.857142857142854,57.285714285714285,0,17.071428571428573,0,14.8,14.54285714285714,9,247,30.571428571428573
2013-09-06,30.571428571428573,30.722789115646258,31.714285714285715,29.60452380952381,30.142857142857142,1003.4285714285714,1002.1666666666666,1003.7142857142856,0,74.69456349206348,59.33979591836735,55.714285714285715,48.0,60.714285714285715,0,11.642857142857142,0,14.54285714285714,10.042857142857144,9,249,30.833333333333332
2013-09-07,30.833333333333332,30.9608843537415,30.571428571428573,29.648968253968253,29.166666666666668,1004.1666666666666,1003.4285714285714,1003.5,0,73.85567460317459,56.31598639455782,51.833333333333336,55.714285714285715,73.0,0,3.1,0,10.042857142857144,6.783333333333334,9,250,28.0
2013-09-08,28.0,30.818027210884356,30.833333333333332,29.67674603174603,29.0,1007.25,1004.1666666666666,1003.25,0,73.22511904761905,56.31598639455782,71.75,51.833333333333336,71.75,0,4.65,0,6.783333333333334,2.325,9,251,31.0
2013-09-09,31.0,30.9608843537415,28.0,29.764246031746033,30.0,1007.0,1007.25,1003.2,0,72.30011904761905,55.215986394557824,57.5,71.75,65.2,0,11.48,0,2.325,42.22,9,252,29.666666666666668
2013-09-10,29.666666666666668,30.647959183673468,31.0,29.80313492063492,31.857142857142858,1005.3333333333334,1007.0,1003.7142857142856,0,71.71123015873016,57.426870748299315,66.33333333333333,57.5,50.857142857142854,0,15.342857142857142,0,42.22,3.7,9,253,30.857142857142858
2013-09-11,30.857142857142858,30.377551020408163,29.666666666666668,29.85075396825397,32.75,1005.5714285714286,1005.3333333333334,1001.5,0,71.08742063492063,58.89625850340136,61.142857142857146,66.33333333333333,50.857142857142854,0,14.8,0,3.7,3.971428571428571,9,254,31.166666666666668
2013-09-12,31.166666666666668,30.299319727891156,30.857142857142858,29.889642857142857,31.714285714285715,1008.1666666666666,1005.5714285714286,1002.1666666666666,0,70.53742063492064,60.65816326530613,60.333333333333336,61.142857142857146,48.0,0,14.54285714285714,0,3.971428571428571,2.7833333333333337,9,255,31.142857142857142
2013-09-13,31.142857142857142,30.380952380952383,31.166666666666668,29.927738095238094,30.571428571428573,1007.1428571428572,1008.1666666666666,1003.4285714285714,0,70.0588492063492,62.29081632653061,67.14285714285714,60.333333333333336,55.714285714285715,0,10.042857142857144,0,2.7833333333333337,3.1714285714285717,9,256,30.5
2013-09-14,30.5,30.333333333333336,31.142857142857142,29.919404761904765,30.833333333333332,1003.8333333333334,1007.1428571428572,1004.1666666666666,0,69.89218253968254,64.45748299319727,67.0,67.14285714285714,51.833333333333336,0,6.783333333333334,0,3.1714285714285717,2.7833333333333337,9,257,31.625
2013-09-15,31.625,30.85119047619048,30.5,29.98468253968254,28.0,1001.375,1003.8333333333334,1007.25,0,69.29357142857143,62.26105442176871,56.375,67.0,71.75,0,2.325,0,2.7833333333333337,3.9375,9,258,29.666666666666668
2013-09-16,29.666666666666668,30.660714285714285,31.625,30.049761904761905,31.0,1002.3333333333334,1001.375,1007.0,0,68.4602380952381,62.618197278911566,60.0,56.375,57.5,0,42.22,0,3.9375,7.100000000000001,9,259,29.25
2013-09-17,29.25,30.60119047619048,29.666666666666668,30.138095238095236,29.666666666666668,1002.875,1002.3333333333334,1005.3333333333334,0,67.27690476190476,61.213435374149654,56.5,60.0,66.33333333333333,0,3.7,0,7.100000000000001,3.475,9,260,29.142857142857142
2013-09-18,29.142857142857142,30.356292517006803,29.25,30.195238095238096,30.857142857142858,1003.1428571428572,1002.875,1005.5714285714286,0,66.19595238095238,60.84608843537415,58.57142857142857,56.5,61.142857142857146,0,3.971428571428571,0,3.475,5.557142857142858,9,261,29.8
2013-09-19,29.8,30.161054421768707,29.142857142857142,30.244126984126986,31.166666666666668,1001.8,1003.1428571428572,1008.1666666666666,0,65.45484126984127,61.027040816326526,61.6,58.57142857142857,60.333333333333336,0,2.7833333333333337,0,5.557142857142858,2.96,9,262,28.666666666666668
2013-09-20,28.666666666666668,29.807312925170063,29.8,30.26079365079365,31.142857142857142,1003.0,1001.8,1007.1428571428572,0,64.96595238095239,61.435204081632655,70.0,61.6,67.14285714285714,0,3.1714285714285717,0,2.96,9.583333333333334,9,263,25.2
2013-09-21,25.2,29.05017006802721,28.666666666666668,30.188293650793653,30.5,1003.0,1003.0,1003.8333333333334,0,64.98261904761905,64.5780612244898,89.0,70.0,67.0,0,2.7833333333333337,0,9.583333333333334,5.18,9,264,28.333333333333332
2013-09-22,28.333333333333332,28.579931972789115,25.2,30.18829365079365,31.625,1001.6666666666666,1003.0,1001.375,0,64.93261904761906,67.90544217687075,79.66666666666667,89.0,56.375,0,3.9375,0,5.18,3.0833333333333335,9,265,30.285714285714285
2013-09-23,30.285714285714285,28.668367346938776,28.333333333333332,30.22559523809524,29.666666666666668,1001.0,1001.6666666666666,1002.3333333333334,0,64.70484126984128,69.04829931972789,68.0,79.66666666666667,60.0,0,7.100000000000001,0,3.0833333333333335,4.5,9,266,30.75
2013-09-24,30.75,28.88265306122449,30.285714285714285,30.207738095238096,29.25,1002.75,1001.0,1002.875,0,64.4584126984127,70.36972789115647,65.75,68.0,56.5,0,3.475,0,4.5,5.7875000000000005,9,267,28.571428571428573
2013-09-25,28.571428571428573,28.801020408163264,30.75,30.09345238095238,29.142857142857142,1005.4285714285714,1002.75,1003.1428571428572,0,64.5834126984127,72.71666666666667,75.0,65.75,58.57142857142857,0,5.557142857142858,0,5.7875000000000005,6.614285714285715,9,268,28.2
2013-09-26,28.2,28.572448979591837,28.571428571428573,30.06678571428571,29.8,1006.6,1005.4285714285714,1001.8,0,64.18507936507937,75.17380952380952,78.8,75.0,61.6,0,2.96,0,6.614285714285715,4.08,9,269,29.0
2013-09-27,29.0,28.620068027210884,28.2,29.966785714285713,28.666666666666668,1005.625,1006.6,1003.0,0,64.23091269841271,75.35238095238095,71.25,78.8,70.0,0,9.583333333333334,0,4.08,7.4125,9,270,30.0
2013-09-28,30.0,29.30578231292517,29.0,29.895357142857144,25.2,1005.3333333333334,1005.625,1003.0,0,64.56583333333333,72.25714285714285,67.33333333333333,71.25,89.0,0,5.18,0,7.4125,1.2333333333333334,9,271,28.142857142857142
2013-09-29,28.142857142857142,29.278571428571432,30.0,29.828690476190477,28.333333333333332,1003.8571428571428,1005.3333333333334,1001.6666666666666,0,65.20392857142858,72.28435374149659,79.85714285714286,67.33333333333333,79.66666666666667,0,3.0833333333333335,0,1.2333333333333334,5.557142857142858,9,272,26.857142857142858
2013-09-30,26.857142857142858,28.78877551020408,28.142857142857142,29.751706349206348,30.285714285714285,1004.7142857142856,1003.8571428571428,1001.0,0,65.58964285714286,74.65170068027211,84.57142857142857,79.85714285714286,68.0,0,4.5,0,5.557142857142858,4.228571428571429,9,273,28.285714285714285
2013-10-01,28.285714285714285,28.43673469387755,26.857142857142858,29.727896825396822,30.75,1007.7142857142856,1004.7142857142856,1002.75,0,65.48845238095238,75.0751700680272,68.71428571428571,84.57142857142857,65.75,0,5.7875000000000005,0,4.228571428571429,6.371428571428571,10,274,29.2
2013-10-02,29.2,28.526530612244898,28.285714285714285,29.70123015873016,28.571428571428573,1010.0,1007.7142857142856,1005.4285714285714,0,65.36178571428572,73.13231292517007,61.4,68.71428571428571,75.0,0,6.614285714285715,0,6.371428571428571,7.42,10,275,28.6
2013-10-03,28.6,28.58367346938775,29.2,29.59265873015873,28.2,1008.6,1010.0,1006.6,0,65.63321428571429,70.30374149659863,59.0,61.4,78.8,0,4.08,0,7.42,7.4,10,276,24.833333333333332
2013-10-04,24.833333333333332,27.988435374149663,28.6,29.32876984126984,29.0,1008.6,1008.6,1005.625,0,66.7490873015873,72.17278911564625,84.33333333333333,59.0,71.25,0,7.4125,0,7.4,6.783333333333334,10,277,28.5
2013-10-05,28.5,27.774149659863944,24.833333333333332,29.221626984126985,30.0,1004.125,1008.6,1005.3333333333334,0,67.4490873015873,72.4108843537415,69.0,84.33333333333333,67.33333333333333,0,1.2333333333333334,0,6.783333333333334,2.0875,10,278,28.5
2013-10-06,28.5,27.82517006802721,28.5,29.152579365079365,28.142857142857142,1005.25,1004.125,1003.8571428571428,0,67.8086111111111,70.50272108843538,66.5,69.0,79.85714285714286,0,5.557142857142858,0,2.0875,1.85,10,279,29.2
2013-10-08,29.2,28.159863945578227,28.5,29.098134920634923,26.857142857142858,1009.8,1005.25,1004.7142857142856,0,68.39416666666666,68.33537414965986,69.4,66.5,84.57142857142857,0,4.228571428571429,0,1.85,0.0,10,281,30.833333333333332
2013-10-09,30.833333333333332,28.52380952380952,29.2,29.192579365079364,28.285714285714285,1010.3333333333334,1009.8,1007.7142857142856,0,68.18583333333333,67.87619047619047,65.5,69.4,68.71428571428571,0,6.371428571428571,0,0.0,5.566666666666667,10,282,29.428571428571427
2013-10-10,29.428571428571427,28.556462585034012,30.833333333333332,29.14019841269841,29.2,1010.8571428571428,1010.3333333333334,1010.0,0,68.47869047619048,68.57414965986395,66.28571428571429,65.5,61.4,0,7.42,0,5.566666666666667,3.971428571428571,10,283,23.857142857142858
2013-10-11,23.857142857142858,27.87891156462585,29.428571428571427,28.94654761904762,28.6,1010.5714285714286,1010.8571428571428,1008.6,0,69.26281746031745,72.98231292517006,89.85714285714286,66.28571428571429,59.0,0,7.4,0,3.971428571428571,4.242857142857143,10,284,26.142857142857142
2013-10-12,26.142857142857142,28.06598639455782,23.857142857142858,28.78940476190476,24.833333333333332,1008.2857142857144,1010.5714285714286,1008.6,0,69.97710317460317,72.73061224489797,82.57142857142857,89.85714285714286,84.33333333333333,0,6.783333333333334,0,4.242857142857143,2.914285714285714,10,285,27.166666666666668
2013-10-13,27.166666666666668,27.875510204081632,26.142857142857142,28.65607142857143,28.5,1007.6666666666666,1008.2857142857144,1004.125,0,70.77710317460317,74.92108843537414,84.33333333333333,82.57142857142857,69.0,0,2.0875,0,2.914285714285714,0.6166666666666667,10,286,27.714285714285715
2013-10-14,27.714285714285715,27.763265306122452,27.166666666666668,28.541785714285712,28.5,1007.0,1007.6666666666666,1005.25,0,71.03424603174604,76.11496598639455,74.85714285714286,84.33333333333333,66.5,0,1.85,0,0.6166666666666667,5.557142857142858,10,287,25.857142857142858
2013-10-15,25.857142857142858,27.285714285714285,27.714285714285715,28.387023809523807,29.2,1009.1428571428572,1007.0,1009.8,0,71.34853174603175,77.11904761904762,76.42857142857143,74.85714285714286,69.4,0,0.0,0,5.557142857142858,3.7,10,288,26.428571428571427
2013-10-16,26.428571428571427,26.656462585034017,25.857142857142858,28.213809523809523,30.833333333333332,1009.0,1009.1428571428572,1010.3333333333334,0,71.96936507936509,78.47619047619048,75.0,76.42857142857143,65.5,0,5.566666666666667,0,3.7,0.0,10,289,26.857142857142858
2013-10-17,26.857142857142858,26.289115646258505,26.428571428571427,28.120158730158728,29.428571428571427,1010.4285714285714,1009.0,1010.8571428571428,0,72.52650793650794,79.96598639455782,76.71428571428571,75.0,66.28571428571429,0,3.971428571428571,0,0.0,1.0571428571428572,10,290,26.333333333333332
2013-10-18,26.333333333333332,26.642857142857142,26.857142857142858,28.022936507936507,23.857142857142858,1010.5,1010.4285714285714,1010.5714285714286,0,73.0820634920635,77.58163265306122,73.16666666666667,76.71428571428571,89.85714285714286,0,4.242857142857143,0,1.0571428571428572,0.0,10,291,24.571428571428573
2013-10-19,24.571428571428573,26.418367346938776,26.333333333333332,27.870555555555555,26.142857142857142,1011.5714285714286,1010.5,1008.2857142857144,0,73.44873015873016,75.72448979591836,69.57142857142857,73.16666666666667,82.57142857142857,0,2.914285714285714,0,0.0,2.1142857142857143,10,292,24.571428571428573
2013-10-20,24.571428571428573,26.047619047619044,24.571428571428573,27.69626984126984,27.166666666666668,1010.6666666666666,1011.5714285714286,1007.6666666666666,0,73.65650793650794,73.36734693877551,67.83333333333333,69.57142857142857,84.33333333333333,0,0.6166666666666667,0,2.1142857142857143,1.55,10,293,24.875
2013-10-21,24.875,25.642006802721085,24.571428571428573,27.569880952380952,27.714285714285715,1009.875,1010.6666666666666,1007.0,0,73.44400793650793,71.76275510204081,63.625,67.83333333333333,74.85714285714286,0,5.557142857142858,0,1.55,1.3875000000000002,10,294,27.8
2013-10-22,27.8,25.919557823129253,24.875,27.65654761904762,25.857142857142858,1011.0,1009.875,1009.1428571428572,0,72.26400793650792,68.5015306122449,53.6,63.625,76.42857142857143,0,3.7,0,1.3875000000000002,0.0,10,295,25.0
2013-10-23,25.0,25.71547619047619,27.8,27.54543650793651,26.428571428571427,1013.625,1011.0,1009.0,0,71.85845238095239,67.43010204081632,67.5,53.6,75.0,0,0.0,0,0.0,1.1625,10,296,23.857142857142858
2013-10-24,23.857142857142858,25.28690476190476,25.0,27.331150793650792,26.857142857142858,1013.2857142857144,1013.625,1010.4285714285714,0,72.02988095238096,66.91989795918367,73.14285714285714,67.5,76.71428571428571,0,1.0571428571428572,0,1.1625,1.0571428571428572,10,297,22.8
2013-10-25,22.8,24.782142857142865,23.857142857142858,27.066150793650795,26.333333333333332,1011.0,1013.2857142857144,1010.5,0,72.36488095238096,67.29608843537416,75.8,73.14285714285714,73.16666666666667,0,0.0,0,1.0571428571428572,1.86,10,298,22.875
2013-10-27,22.875,24.53979591836735,22.8,26.87626984126984,24.571428571428573,1010.625,1011.0,1011.5714285714286,0,72.09404761904763,66.9108843537415,66.875,75.8,69.57142857142857,0,2.1142857142857143,0,1.86,1.86,10,300,22.666666666666668
2013-10-28,22.666666666666668,24.26768707482993,22.875,26.691825396825397,24.571428571428573,1010.0,1010.625,1010.6666666666666,0,71.5729365079365,66.24421768707482,63.166666666666664,66.875,67.83333333333333,0,1.55,0,1.86,4.933333333333334,10,301,23.0
