date,meantemp,meantemp_rolling_7d,meantemp_lag_1d,meantemp_rolling_30d,meantemp_lag_7d,meanpressure,meanpressure_lag_1d,meanpressure_lag_7d,season_winter,humidity_rolling_30d,humidity_rolling_7d,humidity,humidity_lag_1d,humidity_lag_7d,season_summer,wind_speed_lag_7d,wind_speed_lag_1d,wind_speed,season_spring,target
2013-09-03,32.75,30.722789115646258,31.857142857142858,29.695,32.0,1001.5,1003.7142857142856,997.8571428571428,0,75.39853174603174,61.38061224489796,50.857142857142854,50.857142857142854,69.875,0,6.475,15.342857142857142,14.8,0,31.714285714285715
2013-09-04,31.714285714285715,30.66156462585034,32.75,29.66880952380952,32.142857142857146,1002.1666666666666,1001.5,999.8571428571428,0,74.92075396825395,60.05408163265306,48.0,50.857142857142854,57.285714285714285,0,17.071428571428573,14.8,14.54285714285714,0,30.571428571428573
2013-09-06,30.571428571428573,30.722789115646258,31.714285714285715,29.60452380952381,30.142857142857142,1003.4285714285714,1002.1666666666666,1003.7142857142856,0,74.69456349206348,59.33979591836735,55.714285714285715,48.0,60.714285714285715,0,11.642857142857142,14.54285714285714,10.042857142857144,0,30.833333333333332
2013-09-07,30.833333333333332,30.9608843537415,30.571428571428573,29.648968253968253,29.166666666666668,1004.1666666666666,1003.4285714285714,1003.5,0,73.85567460317459,56.31598639455782,51.833333333333336,55.714285714285715,73.0,0,3.1,10.042857142857144,6.783333333333334,0,28.0
2013-09-08,28.0,30.818027210884356,30.833333333333332,29.67674603174603,29.0,1007.25,1004.1666666666666,1003.25,0,73.22511904761905,56.31598639455782,71.75,51.833333333333336,71.75,0,4.65,6.783333333333334,2.325,0,31.0
2013-09-09,31.0,30.9608843537415,28.0,29.764246031746033,30.0,1007.0,1007.25,1003.2,0,72.30011904761905,55.215986394557824,57.5,71.75,65.2,0,11.48,2.325,42.22,0,29.666666666666668
2013-09-10,29.666666666666668,30.647959183673468,31.0,29.80313492063492,31.857142857142858,1005.3333333333334,1007.0,1003.7142857142856,0,71.71123015873016,57.426870748299315,66.33333333333333,57.5,50.857142857142854,0,15.342857142857142,42.22,3.7,0,30.857142857142858
2013-09-11,30.857142857142858,30.377551020408163,29.666666666666668,29.85075396825397,32.75,1005.5714285714286,1005.3333333333334,1001.5,0,71.08742063492063,58.89625850340136,61.142857142857146,66.33333333333333,50.857142857142854,0,14.8,3.7,3.971428571428571,0,31.166666666666668
2013-09-12,31.166666666666668,30.299319727891156,30.857142857142858,29.889642857142857,31.714285714285715,1008.1666666666666,1005.5714285714286,1002.1666666666666,0,70.53742063492064,60.65816326530613,60.333333333333336,61.142857142857146,48.0,0,14.54285714285714,3.971428571428571,2.7833333333333337,0,31.142857142857142
2013-09-13,31.142857142857142,30.380952380952383,31.166666666666668,29.927738095238094,30.571428571428573,1007.1428571428572,1008.1666666666666,1003.4285714285714,0,70.0588492063492,62.29081632653061,67.14285714285714,60.333333333333336,55.714285714285715,0,10.042857142857144,2.7833333333333337,3.1714285714285717,0,30.5
2013-09-14,30.5,30.333333333333336,31.142857142857142,29.919404761904765,30.833333333333332,1003.8333333333334,1007.1428571428572,1004.1666666666666,0,69.89218253968254,64.45748299319727,67.0,67.14285714285714,51.833333333333336,0,6.783333333333334,3.1714285714285717,2.7833333333333337,0,31.625
2013-09-15,31.625,30.85119047619048,30.5,29.98468253968254,28.0,1001.375,1003.8333333333334,1007.25,0,69.29357142857143,62.26105442176871,56.375,67.0,71.75,0,2.325,2.7833333333333337,3.9375,0,29.666666666666668
2013-09-16,29.666666666666668,30.660714285714285,31.625,30.049761904761905,31.0,1002.3333333333334,1001.375,1007.0,0,68.4602380952381,62.618197278911566,60.0,56.375,57.5,0,42.22,3.9375,7.100000000000001,0,29.25
2013-09-17,29.25,30.60119047619048,29.666666666666668,30.138095238095236,29.666666666666668,1002.875,1002.3333333333334,1005.3333333333334,0,67.27690476190476,61.213435374149654,56.5,60.0,66.33333333333333,0,3.7,7.100000000000001,3.475,0,29.142857142857142
2013-09-18,29.142857142857142,30.356292517006803,29.25,30.195238095238096,30.857142857142858,1003.1428571428572,1002.875,1005.5714285714286,0,66.19595238095238,60.84608843537415,58.57142857142857,56.5,61.142857142857146,0,3.971428571428571,3.475,5.557142857142858,0,29.8
2013-09-19,29.8,30.161054421768707,29.142857142857142,30.244126984126986,31.166666666666668,1001.8,1003.1428571428572,1008.1666666666666,0,65.45484126984127,61.027040816326526,61.6,58.57142857142857,60.333333333333336,0,2.7833333333333337,5.557142857142858,2.96,0,28.666666666666668
2013-09-20,28.666666666666668,29.807312925170063,29.8,30.26079365079365,31.142857142857142,1003.0,1001.8,1007.1428571428572,0,64.96595238095239,61.435204081632655,70.0,61.6,67.14285714285714,0,3.1714285714285717,2.96,9.583333333333334,0,25.2
2013-09-21,25.2,29.05017006802721,28.666666666666668,30.188293650793653,30.5,1003.0,1003.0,1003.8333333333334,0,64.98261904761905,64.5780612244898,89.0,70.0,67.0,0,2.7833333333333337,9.583333333333334,5.18,0,28.333333333333332
2013-09-22,28.333333333333332,28.579931972789115,25.2,30.18829365079365,31.625,1001.6666666666666,1003.0,1001.375,0,64.93261904761906,67.90544217687075,79.66666666666667,89.0,56.375,0,3.9375,5.18,3.0833333333333335,0,30.285714285714285
2013-09-23,30.285714285714285,28.668367346938776,28.333333333333332,30.22559523809524,29.666666666666668,1001.0,1001.6666666666666,1002.3333333333334,0,64.70484126984128,69.04829931972789,68.0,79.66666666666667,60.0,0,7.100000000000001,3.0833333333333335,4.5,0,30.75
2013-09-24,30.75,28.88265306122449,30.285714285714285,30.207738095238096,29.25,1002.75,1001.0,1002.875,0,64.4584126984127,70.36972789115647,65.75,68.0,56.5,0,3.475,4.5,5.7875000000000005,0,28.571428571428573
2013-09-25,28.571428571428573,28.801020408163264,30.75,30.09345238095238,29.142857142857142,1005.4285714285714,1002.75,1003.1428571428572,0,64.5834126984127,72.71666666666667,75.0,65.75,58.57142857142857,0,5.557142857142858,5.7875000000000005,6.614285714285715,0,28.2
2013-09-26,28.2,28.572448979591837,28.571428571428573,30.06678571428571,29.8,1006.6,1005.4285714285714,1001.8,0,64.18507936507937,75.17380952380952,78.8,75.0,61.6,0,2.96,6.614285714285715,4.08,0,29.0
2013-09-27,29.0,28.620068027210884,28.2,29.966785714285713,28.666666666666668,1005.625,1006.6,1003.0,0,64.23091269841271,75.35238095238095,71.25,78.8,70.0,0,9.583333333333334,4.08,7.4125,0,30.0
2013-09-28,30.0,29.30578231292517,29.0,29.895357142857144,25.2,1005.3333333333334,1005.625,1003.0,0,64.56583333333333,72.25714285714285,67.33333333333333,71.25,89.0,0,5.18,7.4125,1.2333333333333334,0,28.142857142857142
2013-09-29,28.142857142857142,29.278571428571432,30.0,29.828690476190477,28.333333333333332,1003.8571428571428,1005.3333333333334,1001.6666666666666,0,65.20392857142858,72.28435374149659,79.85714285714286,67.33333333333333,79.66666666666667,0,3.0833333333333335,1.2333333333333334,5.557142857142858,0,26.857142857142858
2013-09-30,26.857142857142858,28.78877551020408,28.142857142857142,29.751706349206348,30.285714285714285,1004.7142857142856,1003.8571428571428,1001.0,0,65.58964285714286,74.65170068027211,84.57142857142857,79.85714285714286,68.0,0,4.5,5.557142857142858,4.228571428571429,0,28.285714285714285
2013-10-01,28.285714285714285,28.43673469387755,26.857142857142858,29.727896825396822,30.75,1007.7142857142856,1004.7142857142856,1002.75,0,65.48845238095238,75.0751700680272,68.71428571428571,84.57142857142857,65.75,0,5.7875000000000005,4.228571428571429,6.371428571428571,0,29.2
2013-10-02,29.2,28.526530612244898,28.285714285714285,29.70123015873016,28.571428571428573,1010.0,1007.7142857142856,1005.4285714285714,0,65.36178571428572,73.13231292517007,61.4,68.71428571428571,75.0,0,6.614285714285715,6.371428571428571,7.42,0,28.6
2013-10-03,28.6,28.58367346938775,29.2,29.59265873015873,28.2,1008.6,1010.0,1006.6,0,65.63321428571429,70.30374149659863,59.0,61.4,78.8,0,4.08,7.42,7.4,0,24.833333333333332
2013-10-04,24.833333333333332,27.988435374149663,28.6,29.32876984126984,29.0,1008.6,1008.6,1005.625,0,66.7490873015873,72.17278911564625,84.33333333333333,59.0,71.25,0,7.4125,7.4,6.783333333333334,0,28.5
2013-10-05,28.5,27.774149659863944,24.833333333333332,29.221626984126985,30.0,1004.125,1008.6,1005.3333333333334,0,67.4490873015873,72.4108843537415,69.0,84.33333333333333,67.33333333333333,0,1.2333333333333334,6.783333333333334,2.0875,0,28.5
2013-10-06,28.5,27.82517006802721,28.5,29.152579365079365,28.142857142857142,1005.25,1004.125,1003.8571428571428,0,67.8086111111111,70.50272108843538,66.5,69.0,79.85714285714286,0,5.557142857142858,2.0875,1.85,0,29.2
2013-10-08,29.2,28.159863945578227,28.5,29.098134920634923,26.857142857142858,1009.8,1005.25,1004.7142857142856,0,68.39416666666666,68.33537414965986,69.4,66.5,84.57142857142857,0,4.228571428571429,1.85,0.0,0,30.833333333333332
2013-10-09,30.833333333333332,28.52380952380952,29.2,29.192579365079364,28.285714285714285,1010.3333333333334,1009.8,1007.7142857142856,0,68.18583333333333,67.87619047619047,65.5,69.4,68.71428571428571,0,6.371428571428571,0.0,5.566666666666667,0,29.428571428571427
2013-10-10,29.428571428571427,28.556462585034012,30.833333333333332,29.14019841269841,29.2,1010.8571428571428,1010.3333333333334,1010.0,0,68.47869047619048,68.57414965986395,66.28571428571429,65.5,61.4,0,7.42,5.566666666666667,3.971428571428571,0,23.857142857142858
2013-10-11,23.857142857142858,27.87891156462585,29.428571428571427,28.94654761904762,28.6,1010.5714285714286,1010.8571428571428,1008.6,0,69.26281746031745,72.98231292517006,89.85714285714286,66.28571428571429,59.0,0,7.4,3.971428571428571,4.242857142857143,0,26.142857142857142
2013-10-12,26.142857142857142,28.06598639455782,23.857142857142858,28.78940476190476,24.833333333333332,1008.2857142857144,1010.5714285714286,1008.6,0,69.97710317460317,72.73061224489797,82.57142857142857,89.85714285714286,84.33333333333333,0,6.783333333333334,4.242857142857143,2.914285714285714,0,27.166666666666668
2013-10-13,27.166666666666668,27.875510204081632,26.142857142857142,28.65607142857143,28.5,1007.6666666666666,1008.2857142857144,1004.125,0,70.77710317460317,74.92108843537414,84.33333333333333,82.57142857142857,69.0,0,2.0875,2.914285714285714,0.6166666666666667,0,27.714285714285715
2013-10-14,27.714285714285715,27.763265306122452,27.166666666666668,28.541785714285712,28.5,1007.0,1007.6666666666666,1005.25,0,71.03424603174604,76.11496598639455,74.85714285714286,84.33333333333333,66.5,0,1.85,0.6166666666666667,5.557142857142858,0,25.857142857142858
2013-10-15,25.857142857142858,27.285714285714285,27.714285714285715,28.387023809523807,29.2,1009.1428571428572,1007.0,1009.8,0,71.34853174603175,77.11904761904762,76.42857142857143,74.85714285714286,69.4,0,0.0,5.557142857142858,3.7,0,26.428571428571427
2013-10-16,26.428571428571427,26.656462585034017,25.857142857142858,28.213809523809523,30.833333333333332,1009.0,1009.1428571428572,1010.3333333333334,0,71.96936507936509,78.47619047619048,75.0,76.42857142857143,65.5,0,5.566666666666667,3.7,0.0,0,26.857142857142858
2013-10-17,26.857142857142858,26.289115646258505,26.428571428571427,28.120158730158728,29.428571428571427,1010.4285714285714,1009.0,1010.8571428571428,0,72.52650793650794,79.96598639455782,76.71428571428571,75.0,66.28571428571429,0,3.971428571428571,0.0,1.0571428571428572,0,26.333333333333332
2013-10-18,26.333333333333332,26.642857142857142,26.857142857142858,28.022936507936507,23.857142857142858,1010.5,1010.4285714285714,1010.5714285714286,0,73.0820634920635,77.58163265306122,73.16666666666667,76.71428571428571,89.85714285714286,0,4.242857142857143,1.0571428571428572,0.0,0,24.571428571428573
2013-10-19,24.571428571428573,26.418367346938776,26.333333333333332,27.870555555555555,26.142857142857142,1011.5714285714286,1010.5,1008.2857142857144,0,73.44873015873016,75.72448979591836,69.57142857142857,73.16666666666667,82.57142857142857,0,2.914285714285714,0.0,2.1142857142857143,0,24.571428571428573
2013-10-20,24.571428571428573,26.047619047619044,24.571428571428573,27.69626984126984,27.166666666666668,1010.6666666666666,1011.5714285714286,1007.6666666666666,0,73.65650793650794,73.36734693877551,67.83333333333333,69.57142857142857,84.33333333333333,0,0.6166666666666667,2.1142857142857143,1.55,0,24.875
2013-10-21,24.875,25.642006802721085,24.571428571428573,27.569880952380952,27.714285714285715,1009.875,1010.6666666666666,1007.0,0,73.44400793650793,71.76275510204081,63.625,67.83333333333333,74.85714285714286,0,5.557142857142858,1.55,1.3875000000000002,0,27.8
2013-10-22,27.8,25.919557823129253,24.875,27.65654761904762,25.857142857142858,1011.0,1009.875,1009.1428571428572,0,72.26400793650792,68.5015306122449,53.6,63.625,76.42857142857143,0,3.7,1.3875000000000002,0.0,0,25.0
2013-10-23,25.0,25.71547619047619,27.8,27.54543650793651,26.428571428571427,1013.625,1011.0,1009.0,0,71.85845238095239,67.43010204081632,67.5,53.6,75.0,0,0.0,0.0,1.1625,0,23.857142857142858
2013-10-24,23.857142857142858,25.28690476190476,25.0,27.331150793650792,26.857142857142858,1013.2857142857144,1013.625,1010.4285714285714,0,72.02988095238096,66.91989795918367,73.14285714285714,67.5,76.71428571428571,0,1.0571428571428572,1.1625,1.0571428571428572,0,22.8
2013-10-25,22.8,24.782142857142865,23.857142857142858,27.066150793650795,26.333333333333332,1011.0,1013.2857142857144,1010.5,0,72.36488095238096,67.29608843537416,75.8,73.14285714285714,73.16666666666667,0,0.0,1.0571428571428572,1.86,0,22.875
2013-10-27,22.875,24.53979591836735,22.8,26.87626984126984,24.571428571428573,1010.625,1011.0,1011.5714285714286,0,72.09404761904763,66.9108843537415,66.875,75.8,69.57142857142857,0,2.1142857142857143,1.86,1.86,0,22.666666666666668
2013-10-28,22.666666666666668,24.26768707482993,22.875,26.691825396825397,24.571428571428573,1010.0,1010.625,1010.6666666666666,0,71.5729365079365,66.24421768707482,63.166666666666664,66.875,67.83333333333333,0,1.55,1.86,4.933333333333334,0,23.0
2013-10-29,23.0,23.99982993197279,22.666666666666668,26.49182539682539,24.875,1011.1428571428572,1010.0,1009.875,0,71.2884126984127,66.1141156462585,62.714285714285715,63.166666666666664,63.625,0,1.3875000000000002,4.933333333333334,3.971428571428571,0,22.857142857142858
2013-10-30,22.857142857142858,23.2937074829932,23.0,26.253730158730157,27.8,1012.8571428571428,1011.1428571428572,1011.0,0,71.29158730158728,68.08962585034013,67.42857142857143,62.714285714285715,53.6,0,0.0,3.971428571428571,2.385714285714286,0,23.666666666666668
2013-10-31,23.666666666666668,23.103231292517005,22.857142857142858,26.10452380952381,25.0,1012.8333333333334,1012.8571428571428,1013.625,0,70.59079365079364,66.85153061224489,58.833333333333336,67.42857142857143,67.5,0,1.1625,2.385714285714286,3.0833333333333335,0,23.428571428571427
2013-11-01,23.428571428571427,23.04200680272109,23.666666666666668,25.990238095238094,23.857142857142858,1013.2857142857144,1012.8333333333334,1013.2857142857144,0,70.07650793650795,66.28010204081633,69.14285714285714,58.833333333333336,73.14285714285714,0,1.0571428571428572,3.0833333333333335,1.0571428571428572,0,21.625
2013-11-02,21.625,22.874149659863946,23.428571428571427,25.768214285714286,22.8,1014.5,1013.2857142857144,1011.0,0,69.95269841269842,64.73724489795919,65.0,69.14285714285714,75.8,0,1.86,1.0571428571428572,4.6375,0,20.625
2013-11-03,20.625,22.552721088435373,21.625,25.48238095238095,22.875,1016.0,1014.5,1010.625,0,69.83519841269842,63.451530612244895,57.875,65.0,66.875,0,1.86,4.6375,5.5625,0,21.166666666666668
2013-11-04,21.166666666666668,22.33843537414966,20.625,25.234603174603176,22.666666666666668,1017.5,1016.0,1010.0,0,69.6740873015873,62.16581632653062,54.166666666666664,57.875,63.166666666666664,0,4.933333333333334,5.5625,2.466666666666667,0,18.833333333333332
2013-11-05,18.833333333333332,21.74319727891157,21.166666666666668,25.034603174603173,23.0,1017.5,1017.5,1011.1428571428572,0,69.34075396825396,63.82568027210885,74.33333333333333,54.166666666666664,62.714285714285715,0,3.971428571428571,2.466666666666667,0.0,0,20.571428571428573
2013-11-06,20.571428571428573,21.416666666666664,18.833333333333332,24.77031746031746,22.857142857142858,1015.8571428571428,1017.5,1012.8571428571428,0,69.26456349206349,63.72363945578231,66.71428571428571,74.33333333333333,67.42857142857143,0,2.385714285714286,0.0,3.1857142857142855,0,20.142857142857142
2013-11-07,20.142857142857142,20.913265306122447,20.571428571428573,24.49174603174603,23.666666666666668,1015.6666666666666,1015.8571428571428,1012.8333333333334,0,69.48599206349208,65.76785714285714,73.14285714285714,66.71428571428571,58.833333333333336,0,3.0833333333333335,3.1857142857142855,4.500000000000001,0,18.0
2013-11-08,18.0,20.137755102040817,20.142857142857142,24.118412698412698,23.428571428571427,1015.625,1015.6666666666666,1013.2857142857144,0,69.91265873015873,67.63316326530612,82.2,73.14285714285714,69.14285714285714,0,1.0571428571428572,4.500000000000001,19.9125,0,19.857142857142858
2013-11-09,19.857142857142858,19.885204081632654,18.0,23.752539682539684,21.625,1016.7142857142856,1015.625,1014.5,0,70.18170634920634,68.8576530612245,73.57142857142857,82.2,65.0,0,4.6375,19.9125,0.5285714285714286,0,16.833333333333332
2013-11-10,16.833333333333332,19.343537414965983,19.857142857142858,23.332698412698413,20.625,1016.0,1016.7142857142856,1016.0,0,70.37218253968254,70.87551020408164,72.0,73.57142857142857,57.875,0,5.5625,0.5285714285714286,2.466666666666667,0,18.857142857142858
2013-11-11,18.857142857142858,19.01360544217687,16.833333333333332,23.16603174603175,21.166666666666668,1013.4285714285714,1016.0,1017.5,0,69.4388492063492,71.97414965986394,61.857142857142854,72.0,54.166666666666664,0,2.466666666666667,2.466666666666667,5.814285714285715,0,16.571428571428573
2013-11-12,16.571428571428573,18.690476190476193,18.857142857142858,22.84698412698413,18.833333333333332,1013.8571428571428,1013.4285714285714,1017.5,0,69.07694444444445,71.6,71.71428571428571,61.857142857142854,74.33333333333333,0,0.0,5.814285714285715,0.7999999999999999,0,17.75
2013-11-13,17.75,18.287414965986393,16.571428571428573,22.53309523809524,20.571428571428573,1014.25,1013.8571428571428,1015.8571428571428,0,68.43249999999999,71.35510204081632,65.0,71.71428571428571,66.71428571428571,0,3.1857142857142855,0.7999999999999999,3.0125,0,17.625
2013-11-14,17.625,17.927721088435373,17.75,22.196785714285717,20.142857142857142,1015.25,1014.25,1015.6666666666666,0,68.0497619047619,69.95969387755102,63.375,65.0,73.14285714285714,0,4.500000000000001,3.0125,3.475,0,16.625
2013-11-16,16.625,17.731292517006803,17.625,21.88904761904762,18.0,1018.0,1015.25,1015.625,0,67.82297619047618,68.16326530612244,69.625,63.375,82.2,0,19.9125,3.475,3.475,0,15.571428571428571
2013-11-17,15.571428571428571,17.119047619047617,16.625,21.527142857142856,19.857142857142858,1017.7142857142856,1018.0,1016.7142857142856,0,67.57059523809524,67.28571428571429,67.42857142857143,69.625,73.57142857142857,0,0.5285714285714286,3.475,2.3857142857142857,0,18.5
2013-11-18,18.5,17.357142857142858,15.571428571428571,21.24857142857143,16.833333333333332,1016.875,1017.7142857142856,1016.0,0,66.85095238095238,64.875,55.125,67.42857142857143,72.0,0,2.466666666666667,2.3857142857142857,7.412500000000001,0,17.875
2013-11-19,17.875,17.216836734693878,18.5,20.966626984126982,18.857142857142858,1015.5,1016.875,1013.4285714285714,0,66.52873015873017,65.10969387755102,63.5,55.125,61.857142857142854,0,5.814285714285715,7.412500000000001,7.175,0,18.25
2013-11-20,18.25,17.456632653061224,17.875,20.7559126984127,16.571428571428573,1012.75,1015.5,1013.8571428571428,0,66.17218253968254,63.275510204081634,58.875,63.5,71.71428571428571,0,0.7999999999999999,7.175,2.55,0,17.875
2013-11-21,17.875,17.474489795918366,18.25,20.532698412698416,17.75,1013.125,1012.75,1014.25,0,66.11940476190476,63.454081632653065,66.25,58.875,65.0,0,3.0125,2.55,2.0875,0,17.625
2013-11-22,17.625,17.474489795918366,17.875,20.29103174603175,17.625,1015.75,1013.125,1015.25,0,66.49440476190476,65.09693877551021,74.875,66.25,63.375,0,3.475,2.0875,1.1625,0,18.142857142857142
2013-11-23,18.142857142857142,17.691326530612244,17.625,19.969126984126984,16.625,1014.5714285714286,1015.75,1018.0,0,67.20357142857144,65.84693877551021,74.875,74.875,69.625,0,3.475,1.1625,0.7999999999999999,0,21.25
2013-11-25,21.25,18.502551020408163,18.142857142857142,19.844126984126984,15.571428571428571,1012.875,1014.5714285714286,1017.7142857142856,0,66.61607142857143,63.339285714285715,49.875,74.875,67.42857142857143,0,2.3857142857142857,0.7999999999999999,9.5,0,21.25
2013-11-26,21.25,18.895408163265305,21.25,19.75722222222222,18.5,1011.75,1012.875,1016.875,0,65.89047619047619,62.80357142857143,51.375,49.875,55.125,0,7.412500000000001,9.5,9.75,0,19.125
2013-11-27,19.125,19.073979591836736,21.25,19.63472222222222,17.875,1014.75,1011.75,1015.5,0,65.64714285714287,63.517857142857146,68.5,51.375,63.5,0,7.175,9.75,2.7875,0,18.625
2013-11-28,18.625,19.127551020408163,19.125,19.493055555555554,18.25,1017.75,1014.75,1012.75,0,65.81380952380952,65.375,71.875,68.5,58.875,0,2.55,2.7875,1.85,0,17.75
2013-11-29,17.75,19.10969387755102,18.625,19.329166666666666,17.875,1016.875,1017.75,1013.125,0,65.9290873015873,65.42857142857143,66.625,71.875,66.25,0,2.0875,1.85,4.8625,0,17.875
2013-11-30,17.875,19.145408163265305,17.75,19.158333333333335,17.625,1015.875,1016.875,1015.75,0,66.15944444444445,64.67857142857143,69.625,66.625,74.875,0,1.1625,4.8625,11.8125,0,18.0
2013-12-01,18.0,19.125,17.875,18.99642857142857,18.142857142857142,1016.1428571428572,1015.875,1014.5714285714286,1,66.07849206349206,63.267857142857146,65.0,69.625,74.875,0,0.7999999999999999,11.8125,1.585714285714286,0,17.25
2013-12-02,17.25,18.553571428571427,18.0,18.78253968253968,21.25,1015.875,1016.1428571428572,1012.875,1,66.55904761904762,66.60714285714286,73.25,65.0,49.875,0,9.5,1.585714285714286,1.85,0,17.5
2013-12-03,17.5,18.017857142857142,17.25,18.584920634920636,21.25,1016.75,1015.875,1011.75,1,66.69595238095239,69.73214285714286,73.25,73.25,51.375,0,9.75,1.85,1.3875,0,17.142857142857142
2013-12-04,17.142857142857142,17.73469387755102,17.5,18.43551587301587,19.125,1017.0,1016.75,1014.75,1,66.9245238095238,70.21173469387755,71.85714285714286,73.25,68.5,0,2.7875,1.3875,4.228571428571429,0,17.142857142857142
2013-12-05,17.142857142857142,17.52295918367347,17.142857142857142,18.319444444444446,18.625,1015.2857142857144,1017.0,1017.75,1,67.29535714285714,69.80102040816327,69.0,71.85714285714286,71.875,0,1.85,4.228571428571429,6.885714285714286,0,16.5
2013-12-08,16.5,17.34438775510204,17.142857142857142,18.16388888888889,17.75,1014.0,1015.2857142857144,1016.875,1,68.27730158730158,72.22959183673468,83.625,69.0,66.625,0,4.8625,6.885714285714286,0.0,0,16.125
2013-12-09,16.125,17.09438775510204,16.5,18.073611111111113,17.875,1013.5,1014.0,1015.875,1,68.44119047619049,73.6045918367347,79.25,83.625,69.625,0,11.8125,0.0,2.3125,0,15.5
2013-12-10,15.5,16.737244897959183,16.125,17.904563492063495,18.0,1013.75,1013.5,1016.1428571428572,1,68.94238095238096,75.99744897959184,81.75,79.25,65.0,0,1.585714285714286,2.3125,2.55,0,16.625
2013-12-11,16.625,16.64795918367347,15.5,17.78730158730159,17.25,1014.125,1013.75,1015.875,1,68.90011904761904,75.80102040816327,71.875,81.75,73.25,0,1.85,2.55,6.475000000000001,0,17.75
2013-12-12,17.75,16.683673469387756,16.625,17.778968253968255,17.5,1012.5,1014.125,1016.75,1,68.23928571428571,74.24744897959184,62.375,71.875,73.25,0,1.3875,6.475000000000001,16.9,0,17.142857142857142
2013-12-13,17.142857142857142,16.683673469387752,17.75,17.688492063492063,17.142857142857142,1012.0,1012.5,1017.0,1,68.04404761904762,73.65561224489797,67.71428571428571,62.375,71.85714285714286,0,4.228571428571429,16.9,11.62857142857143,0,16.142857142857142
2013-12-14,16.142857142857142,16.54081632653061,17.142857142857142,17.665476190476188,17.142857142857142,1012.5714285714286,1012.0,1015.2857142857144,1,68.27738095238095,75.0841836734694,79.0,67.71428571428571,69.0,0,6.885714285714286,11.62857142857143,0.7999999999999999,0,15.5
2013-12-15,15.5,16.397959183673468,16.142857142857142,17.55357142857143,16.5,1015.125,1012.5714285714286,1014.0,1,69.0904761904762,75.4591836734694,86.25,79.0,83.625,0,0.0,0.7999999999999999,0.7999999999999999,0,15.25
2013-12-16,15.25,16.272959183673468,15.5,17.50952380952381,16.125,1015.625,1015.125,1013.5,1,69.68333333333334,76.9234693877551,89.5,86.25,79.25,0,2.3125,0.7999999999999999,1.1625,0,14.75
2013-12-17,14.75,16.16581632653061,15.25,17.40952380952381,15.5,1014.25,1015.625,1013.75,1,70.6125,78.51275510204083,92.875,89.5,81.75,0,2.55,1.1625,0.925,0,14.875
2013-12-18,14.875,15.915816326530612,14.75,17.317857142857143,16.625,1012.625,1014.25,1014.125,1,71.6,81.53061224489797,93.0,92.875,71.875,0,6.475000000000001,0.925,2.0875,0,16.125
2013-12-19,16.125,15.683673469387754,14.875,17.301190476190477,17.75,1012.875,1012.625,1012.5,1,72.25,85.35204081632654,89.125,93.0,62.375,0,16.9,2.0875,3.2499999999999996,0,15.375
2013-12-20,15.375,15.431122448979592,16.125,17.294642857142854,17.142857142857142,1012.875,1012.875,1012.0,1,73.04821428571428,88.73214285714286,91.375,89.125,67.71428571428571,0,11.62857142857143,3.2499999999999996,4.4125000000000005,0,15.375
2013-12-21,15.375,15.321428571428571,15.375,17.19047619047619,16.142857142857142,1017.0,1012.875,1012.5714285714286,1,74.34404761904761,90.875,94.0,91.375,79.0,0,0.7999999999999999,4.4125000000000005,0.4625,0,15.25
2013-12-22,15.25,15.285714285714286,15.375,17.102976190476188,15.5,1017.0,1017.0,1015.125,1,75.36071428571428,91.98214285714286,94.0,94.0,86.25,0,0.7999999999999999,0.4625,1.3875000000000002,0,14.25
2013-12-23,14.25,15.142857142857142,15.25,16.96964285714286,15.25,1020.5,1017.0,1015.625,1,76.33988095238095,91.80357142857144,88.25,94.0,89.5,0,1.1625,1.3875000000000002,9.025,0,13.5
2013-12-24,13.5,14.964285714285714,14.25,16.823809523809523,14.75,1021.375,1020.5,1014.25,1,77.07321428571429,91.14285714285714,88.25,88.25,92.875,0,0.925,9.025,5.7875000000000005,0,13.666666666666666
2013-12-25,13.666666666666666,14.791666666666668,13.5,16.69186507936508,14.875,1020.625,1021.375,1012.625,1,76.6829365079365,86.88095238095238,63.166666666666664,88.25,93.0,0,2.0875,5.7875000000000005,34.4875,0,12.125
2013-12-26,12.125,14.220238095238097,13.666666666666666,16.49126984126984,16.125,1019.25,1020.625,1012.875,1,76.44126984126983,83.80952380952382,67.625,63.166666666666664,89.125,0,3.2499999999999996,34.4875,4.4,0,11.875
2013-12-27,11.875,13.720238095238097,12.125,16.17876984126984,15.375,1018.625,1019.25,1012.875,1,77.44126984126983,82.16666666666666,79.875,67.625,91.375,0,4.4125000000000005,4.4,1.1625,0,10.875
2013-12-28,10.875,13.077380952380953,11.875,15.832936507936507,15.375,1019.25,1018.625,1017.0,1,78.06210317460317,78.73809523809523,70.0,79.875,94.0,0,0.4625,1.1625,5.325,0,10.571428571428571
2013-12-29,10.571428571428571,12.409013605442178,10.875,15.547817460317464,15.25,1018.5,1019.25,1017.0,1,78.09305555555555,75.22789115646258,69.42857142857143,70.0,94.0,0,1.3875000000000002,5.325,5.325,0,12.375
2013-12-30,12.375,12.141156462585034,10.571428571428571,15.339484126984129,14.25,1018.125,1018.5,1020.5,1,78.34722222222221,73.97789115646258,79.5,69.42857142857143,88.25,0,9.025,5.325,6.4750000000000005,0,14.5
